1.989e30	0	0	0	0	0	0	0	0	0
3.301e23	57.9	0	0	0	47.87	0	0	0	0
4.867e24	108.2	0	0	0	35.02	0	0	0	0
5.972e24	149.6	0	0	0	29.78	0	0	0	0
6.417e23	227.9	0	0	0	24.07	0	0	0	0
1.898e27	778.5	0	0	0	13.07	0	0	0	0
5.683e26	1433.5	0	0	0	9.69	0	0	0	0
8.681e25	2872.5	0	0	0	6.81	0	0	0	0
1.024e26	4495.1	0	0	0	5.43	0	0	0	0
